"","business_id","name","address","city","state","latitude","longitude","stars","is_open","RestaurantsAttire","RestaurantsTakeOut","BusinessAcceptsCreditCards","NoiseLevel","GoodForKids","RestaurantsReservations","RestaurantsGoodForGroups","RestaurantsPriceRange2","HasTV","Alcohol","BikeParking","RestaurantsDelivery","OutdoorSeating","Caters","WiFi","dessert","latenight","lunch","dinner","brunch","breakfast","garage","street","validated","lot","valet","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday"
"27754","1n8bvxpBoUOAJsC5csuV3Q","DiCarlo's Original Pizza","2080 Saw Mill Run Blvd","Pittsburgh","PA",40.3922377,-79.997446,4,0,"1","True","True","2","True","False","True","1","True","1","True","False","False",NA,"1","NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","False","16:0-21:0","16:0-21:0","16:0-21:0","12:0-21:0","12:0-21:0","12:0-21:0","12:0-21:0"
"27757","mMoOtnrOEKqRrcWJikM9xg","Rocky Rococo Pan Style Pizza - Sun Prairie","2828 Prairie Lakes Dr","Sun Prairie","WI",43.166656,-89.266473,2,1,"1","True","True","2","True","False","True","2","True","2","True","False","False","True","2","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","11:0-22:0"
"27762","y4CE_4CHTWZ6oe3JCH-AoQ","Shiraz Kabob and Hookah","4709 Centre Ave","Pittsburgh","PA",40.4528463,-79.9493314,2,0,"1","True","True",NA,NA,NA,"True","1",NA,NA,NA,"True","True",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","16:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-1:0","11:0-1:0","11:0-0:0"
"27763","aVBFKYoF0AHuusNssaQpJA","Ian's Pizza on State","100 State St","Madison","WI",43.074913,-89.386999,4,1,"1","True","True","3","True","False","True","1","False","1","True","True","True","True","2","False","True","True","True","False","False","True","True","False","False","False","False","False","True","False","False","False","False","False","True","11:0-2:30","11:0-2:30","11:0-2:30","11:0-2:30","11:0-2:30","11:0-3:0","11:0-3:0"
"27770","hxedolqDRVlKA_iOoI09Ng","BJ's Restaurant & Brewhouse","3265 W Market St, Ste 85","Fairlawn","OH",41.131477,-81.615173,3,1,"1","True","True","2","True","True","True","2","True","3","False","True","False","True","2","True","False","True","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-1:0","11:0-1:0","11:0-0:0"
"27775","kEIwUXCl5JhbF4gzuMd3qw","PIZZAFIRE","4101 E Royalton Rd","Broadview Heights","OH",41.3141298392,-81.6585924301,2.5,1,NA,"True","True",NA,"True","False",NA,NA,"False","1",NA,"True","True","True",NA,"False","False","False","False","False","False","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","0:0-0:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"27788","k9wv5-0u8q4S75MIaTX6aA","Echo Tap & Grill","554 W Main St","Madison","WI",43.0682166,-89.3914154,3.5,1,"1","True","True","3","False","False","True","1","True","3","True","True","True","False","2","False","True","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","9:0-2:0","9:0-2:0","9:0-2:0","9:0-2:0","9:0-2:30","9:0-2:30","9:0-2:0"
"27793","hlhXDG5GfUUWLduFbbAXzg","Rascal House","2255 Warrensville Ctr Rd","Cleveland","OH",41.4983506,-81.535777,2.5,1,NA,"True","True",NA,"True","False","True","2","True","1","True","True","False","True","2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","9:0-0:30","9:0-0:30","9:0-0:30","9:0-1:30","9:0-1:30","9:0-1:30","9:0-0:30"
"27822","nBZ6A5-ecTFd7s406r6--A","Pony Express Pizza","3031 Graham Rd","Stow","OH",41.1673759,-81.405017,3.5,1,NA,"True",NA,NA,NA,NA,"True","2","True",NA,NA,"True",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0"
"27839","WtO8eoYmrc2_8kuXanug2Q","Uno Pizzeria & Grill","205 East Waterfront Drive","Homestead","PA",40.411517,-79.9146789,3,1,"1","True","True","2","True","False","True","2","True","3","True","None","True","True","2","False","False","True","True","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","True","11:30-22:0","11:30-22:0","11:30-22:0","11:30-22:0","11:30-0:0","11:30-0:0","11:30-22:0"
"27851","0xyao4UwqbiARcjFByo5aQ","Little Caesars Pizza","1752 State Rd","Cuyahoga Falls","OH",41.1298246,-81.5087648,3.5,1,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"27881","i7CzT5ncBc7Pgt1R6quOqg","Little Caesars","1800 Golden Mile Hwy","Pittsburgh","PA",40.4461772,-79.7132135,3,0,"1","True","True",NA,"True","False","True","1","False",NA,"False","False","False",NA,"1","False","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"27944","kfqWU3dpvG385moeAhnAhw","Tomaydo Tomahhdo","3091 Westgate Mall","Fairview Park","OH",41.4615933,-81.8498522,3,0,"1",NA,NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,"False",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"27959","H087dS5FpllJN7UVW7_Qzw","Eliseo's Pizza","3352 Oberlin Ave","Lorain","OH",41.440102,-82.185766,3,1,"1","True","True","1","True",NA,"True","2",NA,"1",NA,NA,NA,"True",NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","15:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0","12:0-22:0"
"27975","X5valo7w5BVwFn4lZ2P3Sg","Casa Bianca","515 Junction Rd, Ste F","Madison","WI",43.0715645,-89.5245026,4.5,0,"1","True","True",NA,NA,NA,"True","1",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"27996","EqFMzp3qlTuVF9UMNy9Smw","Little Caesars Pizza","26832 Lorain Rd","North Olmsted","OH",41.4180069905,-81.9192123413,3,1,NA,"True",NA,NA,NA,"False",NA,"1","True","1",NA,"True",NA,NA,NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"28009","rtj550X5w4tDWcTE8oAgew","Bishop's Pizza","2104 Brownsville Rd","Pittsburgh","PA",40.393115,-79.986911,3,0,NA,"True","True",NA,"True","False","True","2",NA,NA,NA,"True",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"28026","OIpS3O5ifR0wFu5PdvMM5w","Pizza Hut","1165 Mentor Ave","Painesville","OH",41.7070754731,-81.2673765421,2.5,1,"1","True","True",NA,"True","False","True","1",NA,NA,"False","True","False","False","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-0:0","11:0-0:0","11:0-22:0"
"28072","KXv9wm5W9LTNZec2AsmHgQ","Grand Central Pizza","601 Scenery Dr","Elizabeth","PA",40.272386,-79.8376092,4,1,"1","True","True","1","True","False","True","1","True","1","True","True","False","False","1","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0"
"28154","96trsoEBDzmH-FDiVw4clg","Monte Cellos Pizza","616 Beaver St","Sewickley","PA",40.538585,-80.179166,3,0,"1","True","True",NA,"True","True","True","2",NA,NA,NA,"True","False",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"28159","6OpLHgun6qHmrX1JmHL4zQ","Monical's Pizza","320 E Champaign St","Rantoul","IL",40.3081995,-88.155194,3,1,"1","True","True",NA,"True","True","True","2","True","2","False","True","False","True","2","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-23:0","11:0-23:0","11:0-21:0"
"28166","h98IJqWW0wVxwoLV03Azfw","MOD Pizza","2960 Cahill Main, Ste 103","Fitchburg","WI",43.0171295818,-89.4230023641,4.5,1,"1","True","True","2","True","False","True","1","True","2","True","False","True",NA,"2","False","False","True","True","False","False","False","False","False","True","False","False","False","True","False","False","False","True","False","True","0:0-0:0","10:30-21:0","10:30-21:0","10:30-21:0","10:30-22:0","10:30-22:0","10:30-21:0"
"28175","m5j14qH-kVR9AUkd9rPn_A","Vinny's Pizza","14895 N State Ave","Middlefield","OH",41.4626077,-81.0728539,4,0,"1","True","True","2","True",NA,"True","2","True","2",NA,"True","True",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,NA,NA,NA
"28189","CFBDAdWVxOhFFRTa5Fp30Q","The Diamond Pizza","101 Federal St","Pittsburgh","PA",40.4469909668,-80.0056533813,3.5,0,"1",NA,"True","3","True","False","True","1","True","2",NA,"False","True",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"28190","5O1l8b23r6GIIr2ZHy6nkg","Zeppe's Pizzeria","320 Broadway Ave, Ste A","Bedford","OH",41.3994595,-81.5459943,3,1,"1","True","True","2","True","False","True","2","False","1","True","True","False","True","1","NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0"
"28214","6lyFdVnk6MC7RGm6hzXtEg","Bochellie's Pizza","12782 Royalton Rd","North Royalton","OH",41.3152279,-81.7836178,4,0,NA,NA,"True","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-22:0","10:0-22:0","10:0-21:0"
"28232","AD9b2W2gPZlD8AQHkBIl7w","Vincent's Pizza Park","8871 Rte 30","Irwin","PA",40.3274872,-79.7145247,3.5,0,"1","True","True","2","True","True","True","1",NA,"2","True","False","False",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"28245","zaDZo74bWzds9MunE6XVxA","Vincenzos Pizza & Pasta","1689 McFarland Rd","Pittsburgh","PA",40.3962069,-80.047056,2.5,0,"1","True","True",NA,"False","False","False","2","False","1","False","True","False",NA,"1","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-1:0"
"28255","kPvzmJO6vJs1QcyPnB6MCw","Sundae Funday's","25145 Royalton Rd","Columbia Station","OH",41.309758,-81.918678,4,1,"1","True","True",NA,"True","False","True","1","True",NA,"True","True",NA,NA,"2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","12:0-21:0","12:0-21:0","12:0-21:0","12:0-21:0","12:0-21:0","12:0-21:0","12:0-21:0"
"28290","C7pOdQZU641kwnr162-Y8Q","Iron Born Pizza","413 Grant Ave","Pittsburgh","PA",40.4800728,-79.9736998,4.5,1,NA,"True","True","2",NA,"False","False","2","False","1","False","False","False","True","2","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","True","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0"
"28299","8MXlF26jvhrfGA9rcua2bg","Matteo's Casual Italian","13570 Ridge Rd","North Royalton","OH",41.3162444,-81.7363089,3,0,"1","True","True",NA,"True","True","True","2",NA,"3",NA,"False","True",NA,"2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"16:0-22:0","16:0-22:0","16:0-22:0","16:0-23:0","15:0-23:0","16:0-21:0"
"28308","G7QZWVm-ytyKHpvUq3ggFA","Sal's New York Pizzeria","1322 E Carson St","Pittsburgh","PA",40.428624,-79.9843691,3.5,1,"1","True","True",NA,"True","False","True","2","True",NA,NA,"True","False",NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","16:0-3:0","16:0-3:0","16:0-3:0","16:0-4:0","16:0-4:0","16:0-4:0","16:0-3:0"
"28386","w-cJmgsAiw9RLoMs5e7iag","Caliente Pizza & Draft House - Monroeville","2125 Mosside Blvd","Monroeville","PA",40.398114,-79.7690448816,3.5,1,"1","True","True",NA,"True","False","True","2","True","3","True","True","False","True","2","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0"
"28407","lU5SyqwRlKS7cNj2DrCpGA","Italian Village Pizza","169 W Main St","Monongahela","PA",40.2012103034,-79.9238710997,3.5,1,"1","True","True","2","True","False","True","1","True","1","False","True","False",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-21:0"
"28415","1FodVSAxoKqEKYQc3QHgvg","Bellisario's Pizza Palace","437 McNeilly Rd","Pittsburgh","PA",40.3829465,-80.0153483,3.5,1,"1","True","True","2","True","False","True","1","True","2","True","True","False",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","False","11:30-20:30","11:30-20:30","11:30-20:30","11:30-20:30","11:30-21:0","12:0-21:0","12:30-19:30"
"28446","Gh752sLvWvzl_n-CHWYwyA","Milano's Pizza","3616 William Flynn Hwy","Allison Park","PA",40.553858,-79.957986,4,1,"1","True","True","2","True","False","True","1","True","1","False","True","False","False","2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","0:0-0:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-23:0","15:0-20:0"
"28461","3ytBMy5RWPIdBGt9nhJy1A","Cala's Pizza","7346 Mentor Ave","Mentor","OH",41.6519292,-81.3789558,2.5,0,"1","True","True","1","False","False","False","1","True","1",NA,"True","False",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"28476","aEH2WZFMzLcbJmTiu1urMg","The Baltimore House","176 Curry Hollow Rd","Pleasant Hills","PA",40.3384745,-79.9688027,2,1,"1","True","True","2","True","True","True","2","True","3","False","False","False","True","2","NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","True","11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","12:0-22:0"
"28479","yh-NN-dCaxxleNcI-_bsUA","El Dorado's","1331 S Water St","Kent","OH",41.141634,-81.3565915,2.5,1,"1","True","True","4","True",NA,"True","1","True","3",NA,NA,"True",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"28481","JZXv8bTa7NkQ5ntfqv-Pjw","East of Chicago Pizza","3233 State Rd","Cuyahoga Falls","OH",41.159367,-81.508884,1,0,"1","True","True",NA,"True","False",NA,"2",NA,"1",NA,"True","False","False",NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"28494","qCq3JGKYMFq4dqFjtuF7DQ","Pizza Burgh","5001 Curry Rd","Pittsburgh","PA",40.3502834,-79.9950533,3,0,"1","True","True",NA,NA,"False",NA,"2","True",NA,NA,"True","False","False","1","NA","NA","NA","NA","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:30","11:0-22:30","12:0-21:0"
"28502","_vDoNSl0w_v-dEkj8EorwA","Athens Pizzeria","8801 Denison Ave","Cleveland","OH",41.4640005,-81.7450118,3,1,NA,"True","True","2","True",NA,"True","1","True",NA,"True","True",NA,"True",NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","15:0-22:0","15:0-22:0","15:0-22:0","15:0-22:0","11:0-23:0","11:0-23:0",NA
"28528","1sZRrH4lZwUzeCJabZEBQQ","Adrian's Pizza","7824 Perry Hwy","Pittsburgh","PA",40.5513837,-80.0371407,4,1,"1","True","True",NA,"True","False","False","1","True","1",NA,"True","False",NA,"1","NA","NA","NA","NA","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
"28540","bissv52dx3lT7kAgEmIDEQ","Big Shot Bob's House of Wings - Carnegie","1006 Washington Ave","Carnegie","PA",40.3988077,-80.082949,3.5,1,"1","True","False","2","True","False","False","1","True","1","False","True","False","True","1","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-21:0"
"28617","z36agKJZm458stAJI0PPEA","Perry Di Pizzaman's","1150 Wildlife Lodge Rd","New Kensington","PA",40.581842,-79.7115474,4.5,1,"1","True","True",NA,"True","False","True","2",NA,NA,NA,"True","False",NA,"2","False","False","False","False","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","12:0-22:0",NA
"28624","4m7JeLnlv69jgC2nenPiPQ","North Star Restaurant","8155 Steubenville Pike","McDonald","PA",40.431379,-80.262913,3.5,1,"1","True","True","4","True","False","True","2","True","3","False","False","True","False","2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","7:0-2:0",NA
"28632","WiU6fACNR6uUAC_6X5z-SQ","Wood & Wine","38790 Chester Rd","Avon","OH",41.4665934,-82.0565898,3.5,1,"1","True","True","2","True","True","True","2","True","3","True","False","False","True","2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0",NA
